#{"t_start": 1730800626.0318651, "env_id": "BicycleMaze-v0"}
r,l,t
-2.055085,17,590.746843
-5.139956,4,590.885818
-7.372141,22,591.647873
-3.86599,6,591.802491
-3.256623,16,592.342758
1.570506,24,593.139103
8.923661,27,594.10414
1.816812,23,594.839863
-2.518163,21,595.608379
1.388885,26,596.448866
-5.573014,27,597.272247
-3.354739,11,597.575068
-3.174684,7,638.324614
-3.24943,23,638.915661
10.499203,1,638.956411
-0.274548,13,639.236175
-3.120418,9,639.421686
-5.453839,11,639.749852
1.006209,22,640.363039
-4.623251,10,640.614406
-4.038814,12,640.930837
-0.965317,13,641.233566
6.545223,83,643.597228
5.433653,28,644.285602
11.25092,42,645.338712
-1.314035,21,646.051853
-0.103719,32,646.939983
-2.120308,24,647.57771
7.694345,41,648.702977
-0.718572,14,649.044323
16.832274,72,651.058583
6.880186,43,652.090606
-1.841556,12,652.441814
9.169598,49,653.658486
1.860774,30,654.410271
-3.815888,7,654.589075
6.834013,28,655.325571
-0.134983,22,656.118404
0.967475,16,656.5519
-5.16737,17,657.019166
-3.149196,13,657.353766
19.903638,74,659.458368
-0.426735,13,659.818352
8.112598,52,661.352853
-4.772059,6,661.526118
-1.475211,14,661.928427
-3.031302,27,662.579714
4.628273,26,663.279027
-4.620356,10,663.575864
7.613402,28,664.356751
-1.462132,15,664.722195
6.73788,27,665.402314
-4.535473,4,665.524355
24.202127,68,667.597289
-4.620957,9,667.876946
10.219783,42,668.97143
7.560402,54,670.462475
1.617022,22,671.332477
-2.819456,10,671.607025
-4.498544,5,671.745221
-2.944238,16,672.168773
2.992932,23,672.756502
-5.232728,10,672.997746
-2.722631,19,673.487178
-0.416469,15,673.861978
-2.184917,17,674.327632
-4.290069,27,675.080135
-2.996702,15,675.498834
1.319392,15,676.030411
13.524078,48,677.515147
-6.70294,13,677.910131
2.687288,29,678.813869
-0.267138,12,679.197855
8.112705,27,680.027355
0.175217,23,680.581399
-3.630205,14,681.031974
6.001936,34,682.002399
-0.2149,28,682.773598
-4.778332,7,682.969111
-3.33141,12,683.313549
-1.082237,20,683.964603
0.892487,21,684.506317
-8.983768,33,685.432804
11.811807,55,686.923421
-2.850958,6,687.135259
5.833752,32,688.248816
-4.451164,30,689.058514
6.652378,33,689.900323
3.158682,28,690.769785
8.778017,32,691.786808
0.625494,17,692.296763
-4.269134,11,692.748617
-2.983057,12,693.137185
-4.467946,7,693.408931
1.554146,20,694.104416
-2.672277,8,694.307467
-2.109486,10,694.640223
7.26164,70,741.731318
12.205378,51,743.007123
-0.53387,21,743.493299
-4.546376,20,743.996215
-3.769976,6,744.131689
-2.105507,13,744.482247
-2.740833,8,744.717777
-2.164399,11,744.976807
14.362973,50,746.274825
0.815136,24,777.322728
-2.794183,11,777.630404
0.420493,44,778.862753
3.960779,28,779.614013
-0.384149,23,780.252388
11.908456,44,781.59377
4.866248,27,782.367647
41.839476,97,784.994786
2.746394,17,785.508336
1.682265,33,786.369873
25.277633,75,788.418026
-5.464605,10,788.737511
22.142873,64,790.568479
1.575175,20,791.105612
3.960162,29,791.947018
0.272203,20,792.512683
22.406167,57,794.161953
-4.377422,21,794.726222
9.862237,34,795.558256
3.537348,36,796.549147
0.279757,16,797.022415
1.46323,22,797.584882
-2.699026,14,797.979109
4.430194,29,798.758471
-1.043406,16,799.198267
4.658139,30,800.020534
14.906907,39,801.076176
4.384557,28,801.866079
3.878371,34,802.769761
8.928864,38,803.837391
11.386856,57,805.490831
0.401571,17,805.908191
-3.25444,10,806.212224
7.869185,29,807.040138
-4.872463,13,807.451545
14.680545,55,808.890201
-2.593209,16,809.419704
10.251156,46,810.658685
2.7961,25,811.384531
30.457626,67,813.277242
8.001225,29,814.059005
9.867595,38,815.160031
-2.104918,11,815.527503
7.280881,43,816.727008
-4.608399,3,816.817513
5.450737,56,818.379023
-2.510487,14,818.76084
5.614786,38,819.832782
-1.798655,13,820.142457
15.184179,57,821.621322
27.047853,59,823.203624
-5.380888,5,823.335817
-7.108341,9,823.638085
4.991234,27,824.387751
8.916941,46,825.587432
42.269957,80,827.722534
4.926099,32,873.173626
20.138955,46,874.21343
1.309438,25,874.806412
40.060788,89,876.85895
-2.140921,14,877.193692
59.669579,129,880.627661
4.769409,31,881.451088
-1.416048,87,883.71355
-4.615227,3,883.801383
13.062837,51,885.161345
0.217306,18,885.70113
7.639726,30,886.559761
-5.350681,7,886.735877
5.698964,48,888.141968
29.262096,64,889.811947
-3.416425,7,889.988138
-4.095318,8,890.228119
6.247368,21,890.806109
-0.158354,34,891.768565
19.332284,65,893.52357
-0.168488,14,893.902684
22.032958,43,895.044827
16.106661,118,898.123169
-4.666558,3,898.217754
7.799756,33,899.065086
-3.42498,8,899.289982
36.06915,97,901.804668
15.33667,43,902.932803
11.879581,34,903.881487
5.259939,31,904.768024
6.908982,33,905.596948
59.904473,138,948.418967
-2.75158,9,948.652539
6.610025,52,950.012578
4.72602,32,950.895074
5.46802,37,951.915899
6.400209,38,952.927098
14.700147,85,955.324049
0.226966,17,955.784766
6.463299,22,956.382173
4.051534,32,957.292595
6.116098,34,958.203029
-3.324989,18,958.745354
1.406943,19,959.259754
-4.266966,47,960.520221
12.983873,41,961.713915
2.49695,17,962.176043
62.390586,150,1011.264335
46.458134,124,1014.408277
7.856541,35,1015.277591
1.763184,50,1016.601121
7.126487,34,1017.52336
-2.491277,7,1017.751493
13.180404,61,1019.471829
19.526137,53,1020.923066
3.337195,36,1021.804742
1.914275,23,1022.364352
4.251337,30,1023.093375
5.521539,48,1024.212824
4.181333,28,1024.924547
20.759483,57,1026.452637
13.151941,59,1028.091361
-3.041849,6,1028.265644
-1.062351,58,1029.826057
4.926119,24,1030.479846
21.59164,55,1031.814583
15.872694,60,1033.296175
4.232976,69,1034.918873
23.836038,56,1036.192344
15.128407,52,1037.58134
0.479635,16,1038.081463
51.382033,127,1041.54362
6.225304,55,1043.02435
9.639168,33,1043.994463
35.062127,82,1045.952246
43.13842,92,1048.38021
29.288152,79,1050.643651
18.2534,73,1052.469959
8.757145,57,1053.953732
44.01488,91,1056.541357
15.606046,79,1058.812453
2.362365,39,1059.856592
-4.654176,3,1059.95476
18.404525,91,1062.407315
6.592252,23,1063.098294
0.183812,45,1064.169687
19.842375,50,1112.406642
13.118713,33,1113.242491
-10.662228,41,1114.224184
35.682643,75,1115.933898
-5.096028,5,1116.078048
-5.42387,7,1116.269353
27.775163,70,1118.289177
27.802967,78,1268.775629
-5.448057,9,1268.988958
22.552563,80,1270.926721
9.075164,34,1271.903674
9.805516,51,1273.30368
20.604385,75,1275.521983
33.755455,72,1277.467075
41.465009,100,1280.02386
10.173201,45,1281.259803
55.272985,135,1284.786309
15.843034,62,1286.417104
1.301622,16,1286.846131
37.174696,112,1289.940947
176.557765,385,1300.522785
15.489764,38,1301.522326
5.20242,23,1302.126796
10.453718,57,1303.660773
29.361492,71,1305.612605
38.699018,100,1308.178431
-4.376054,11,1308.424911
-1.755382,23,1309.083428
10.434214,49,1310.490628
15.635959,53,1311.883807
-1.275426,17,1312.367957
-1.363162,11,1312.726163
82.934298,199,1362.244174
46.771763,146,1366.06328
30.668361,120,1369.180801
18.564748,93,1371.785629
6.554467,112,1374.79634
7.250169,32,1375.648875
64.194539,139,1379.429598
0.269593,20,1379.944736
26.373101,68,1381.846097
151.397979,399,1392.691766
59.411653,113,1395.778465
6.958223,33,1396.652168
43.765283,152,1478.900551
-4.084057,16,1479.45819
1.190195,19,1479.919936
58.039299,126,1483.094242
18.551245,69,1484.878911
79.844657,171,1488.982638
50.681608,103,1491.575079
-2.284648,10,1491.851728
43.73015,145,1538.296831
26.664871,56,1539.626682
-3.448996,53,1540.815684
-4.669547,8,1541.068931
-5.32024,7,1541.37196
-3.304725,15,1541.734406
-1.421115,45,1542.688194
21.515406,82,1544.952227
-6.806746,89,1547.082686
21.553301,87,1549.150883
9.845457,54,1550.618452
18.942328,61,1552.040586
6.083364,66,1553.853417
59.13157,115,1556.902765
12.49056,40,1557.898409
-3.556801,6,1558.054591
4.322535,26,1558.627069
10.501701,1,1558.669728
44.522944,134,1562.060954
3.609425,44,1563.17843
88.046204,173,1567.885103
-10.165294,33,1568.724674
6.157424,32,1569.610581
-4.495902,102,1572.049509
28.557941,62,1573.54285
37.848727,89,1575.816187
72.002157,214,1581.57972
-1.272283,38,1582.57106
2.100674,19,1583.051054
6.085407,28,1583.767845
72.941309,203,1633.869886
9.51548,31,1634.615217
5.703738,23,1635.168085
35.462599,103,1637.737474
15.158209,195,1806.051078
34.868919,71,1807.806396
7.707867,27,1808.506159
-2.174774,9,1808.747789
10.384567,31,1809.488548
11.767036,42,1810.544045
8.913203,31,1811.362228
94.012021,188,1815.998325
200.623186,528,1828.769773
181.437337,396,1838.468251
3.569311,114,1841.501749
30.471659,88,1843.490417
69.636316,161,1891.138198
59.640182,135,1894.292139
6.064999,31,1895.116323
52.629157,163,1899.333718
-3.9129,53,1900.768297
16.988062,60,1902.222231
24.233402,80,1904.118457
13.628911,57,1905.443564
45.43171,102,1908.030498
-1.797537,157,1911.803781
14.629417,41,1912.871538
3.684178,27,1913.55472
53.860301,201,1918.405843
89.180833,193,1923.319816
24.463968,32,1924.116631
70.572922,346,2088.382815
19.046903,92,2090.895868
144.701128,347,2143.985156
72.339422,155,2147.63804
-0.190606,45,2148.740775
92.028217,184,2153.177481
24.089636,113,2155.861537
5.30502,21,2156.424152
-1.550568,17,2156.887074
71.139419,170,2161.289299
37.680534,444,2172.256813
52.396487,90,2174.402787
40.904199,94,2176.894347
40.506531,92,2179.242151
25.473226,60,2180.815976
14.112612,30,2181.65712
102.060923,254,2188.374647
34.641322,99,2190.876871
0.555916,20,2191.28575
102.490446,424,2247.089856
95.215294,180,2666.078362
43.985097,110,2668.637808
23.18718,104,2671.087154
16.884134,49,2672.460991
3.955865,32,2673.238377
40.432951,181,2677.513249
7.19931,35,2678.40398
45.040011,104,2681.066355
30.617974,91,2683.296603
27.192173,162,2687.226216
-1.415023,23,2687.77723
27.325192,71,2689.672452
-1.977732,23,2690.21294
-13.956426,76,2692.024355
4.805762,30,2692.801872
53.864388,111,2695.53934
45.695961,115,2698.325087
256.104811,496,2755.579285
63.073838,132,2758.789982
47.658913,109,2761.722561
19.688505,94,2764.123829
47.352863,100,2766.691715
83.355783,222,2772.489178
43.662842,99,2775.223517
30.549947,115,2778.344375
79.715312,177,2783.18291
8.867408,90,2785.663895
85.09194,157,2912.775235
10.306246,35,2913.701748
11.113511,86,2915.946229
0.347682,14,2916.350609
149.024322,264,2922.893139
34.680539,80,2968.96011
28.198083,157,2972.987434
63.188783,127,2976.606344
55.908896,191,2981.866127
319.664033,591,2996.212015
55.130713,123,2999.327311
128.147993,222,3004.791997
-0.0373,26,3005.497371
10.245974,32,3006.285694
58.142662,135,3010.132307
27.865119,171,3014.35407
246.537393,518,3071.840253
43.000745,99,3074.418285
23.977152,99,3076.945065
223.173168,421,3302.73596
40.958841,91,3305.149421
71.408123,145,3308.846309
72.350284,140,3312.124379
77.10136,167,3316.380147
39.147307,74,3318.334562
-3.496266,6,3318.504962
6.578787,55,3319.829022
12.696648,40,3320.977727
45.579329,251,3327.454319
34.979828,84,3329.450728
